user,item,correct
65638,155,1.0
97007,4,1.0
50360,157,1.0
74083,56,1.0
87505,35,0.0
77980,278,0.0
21994,72,1.0
93645,76,1.0
25179,815,1.0
28629,22,1.0
58907,240,0.0
97582,593,1.0
38758,29,1.0
30487,17,1.0
25549,97,1.0
23684,174,1.0
97358,494,1.0
12636,74,1.0
70414,72,1.0
55604,115,1.0
13143,209,0.0
52589,497,1.0
52435,5,1.0
5031,18,0.0
40331,6,1.0
96030,12,0.0
65307,156,0.0
36217,206,1.0
74459,11,1.0
24528,344,0.0
93047,32,1.0
34329,74,1.0
5874,73,1.0
41703,223,1.0
8478,15,1.0
38512,56,1.0
71059,99,1.0
68535,478,1.0
98047,25,1.0
47447,165,1.0
7889,47,1.0
41004,12,0.0
98982,18,0.0
17546,72,1.0
42175,533,1.0
88427,205,1.0
49106,247,1.0
71333,129,1.0
94693,156,1.0
71892,914,1.0
62594,566,0.0
13365,429,1.0
12173,33,1.0
78308,178,0.0
95335,234,0.0
2977,2,1.0
86439,529,1.0
84251,10,1.0
21231,35,0.0
28141,231,1.0
881,89,1.0
93672,72,1.0
92841,0,1.0
90311,209,1.0
37634,30,1.0
36155,163,1.0
21753,373,1.0
51717,240,1.0
70086,3,1.0
84043,207,1.0
19829,4,1.0
20350,24,0.0
89734,72,1.0
42960,257,1.0
96303,35,1.0
81794,175,1.0
12882,474,1.0
90192,273,1.0
46147,22,0.0
11631,339,1.0
88477,13,1.0
85266,8,1.0
51529,76,0.0
18346,81,1.0
78505,577,1.0
24030,116,1.0
42999,3,1.0
36874,167,0.0
68278,6,1.0
18865,160,1.0
10626,0,1.0
47020,35,1.0
60701,160,1.0
66047,2,1.0
80641,116,0.0
97189,577,0.0
86187,225,1.0
29062,446,0.0
2615,6,1.0
31398,236,1.0
73321,32,1.0
71095,22,1.0
16876,4,1.0
22106,2,1.0
95760,2,1.0
34389,7,1.0
62140,1,1.0
22592,268,0.0
8483,2,1.0
36084,56,1.0
80535,4,1.0
54934,99,1.0
96967,11,1.0
83556,39,0.0
74836,6,1.0
42335,21,0.0
68755,3,1.0
903,73,1.0
73437,6,1.0
91355,2,1.0
34995,80,1.0
84880,56,1.0
14791,223,1.0
94822,72,1.0
79844,3,0.0
38377,366,1.0
45374,1,1.0
81226,154,1.0
8705,98,1.0
66859,7,1.0
48021,162,1.0
11853,106,1.0
61893,1,1.0
23466,116,0.0
71245,178,0.0
11761,203,1.0
73761,21,0.0
23661,104,0.0
35274,320,0.0
78800,356,1.0
96294,101,1.0
51592,280,1.0
50559,247,1.0
55149,247,1.0
47462,7,1.0
10752,360,1.0
84015,344,1.0
69113,481,1.0
48068,211,1.0
34194,11,1.0
58663,374,1.0
61626,99,1.0
49162,29,1.0
40234,59,1.0
14720,18,0.0
12721,12,1.0
19730,73,1.0
26873,112,1.0
11944,11,1.0
6904,257,0.0
92081,178,0.0
7966,72,1.0
16418,11,0.0
39038,11,1.0
49571,6,1.0
92200,3,1.0
59626,230,1.0
57966,278,1.0
55832,154,1.0
24124,11,1.0
6809,89,1.0
5173,7,1.0
59744,247,1.0
44730,191,0.0
70866,8,0.0
43541,6,1.0
98014,2,0.0
91749,154,1.0
83541,2,1.0
33245,5,1.0
67872,210,1.0
4845,7,1.0
51867,2,1.0
70594,211,1.0
24125,12,0.0
87509,80,0.0
46,24,1.0
42400,84,0.0
15622,56,1.0
20741,298,1.0
87189,109,0.0
13138,3,1.0
98265,309,1.0
81917,232,0.0
9762,2,1.0
79755,73,1.0
88142,267,1.0
48042,323,0.0
68903,131,0.0
3758,223,1.0
84353,247,0.0
3347,215,1.0
26413,12,1.0
15208,209,1.0
80140,280,1.0
11480,17,1.0
65528,72,1.0
58573,244,0.0
64655,8,1.0
34393,20,1.0
49229,328,1.0
41409,2,1.0
18349,85,1.0
44068,102,1.0
97847,154,1.0
25622,59,1.0
74037,421,1.0
92050,4,1.0
77796,76,0.0
16729,17,1.0
41068,12,0.0
55490,232,0.0
23877,8,0.0
20240,78,1.0
58866,130,1.0
44851,179,1.0
87650,130,1.0
94149,57,1.0
69619,211,1.0
24751,56,1.0
36516,79,1.0
33270,75,1.0
69119,72,1.0
89864,23,1.0
3542,3,1.0
47157,115,1.0
61796,230,1.0
79311,73,1.0
44839,279,1.0
29892,4,1.0
58490,35,0.0
30075,56,1.0
22181,268,0.0
46283,93,1.0
60825,211,0.0
9017,223,1.0
84867,289,1.0
32236,4,1.0
51630,35,0.0
40414,12,1.0
16501,6,1.0
92119,39,1.0
38680,97,1.0
2792,8,0.0
63734,18,0.0
89517,75,1.0
84967,22,0.0
35421,82,1.0
8396,20,0.0
39279,3,1.0
73528,679,0.0
59188,75,1.0
58778,12,0.0
38179,39,1.0
90401,227,0.0
42194,19,1.0
99710,11,1.0
48086,2,1.0
3182,216,1.0
71638,176,1.0
20479,72,1.0
86150,75,1.0
34227,283,0.0
97216,21,0.0
59945,7,1.0
70942,2,1.0
70322,215,1.0
49701,20,0.0
98017,7,1.0
37057,158,1.0
34905,178,1.0
42095,3,1.0
82970,679,1.0
2527,4,1.0
7051,35,1.0
4208,55,1.0
89148,13,1.0
56554,75,1.0
83938,308,1.0
52435,4,1.0
66031,20,1.0
15362,223,1.0
76142,155,1.0
81716,676,0.0
30964,712,1.0
92979,89,1.0
41862,4,1.0
40268,4,1.0
46307,11,1.0
14229,99,1.0
57867,75,1.0
75665,4,1.0
52648,75,1.0
20584,177,1.0
69954,267,0.0
37568,178,1.0
83525,20,0.0
8786,262,1.0
88922,57,1.0
89095,98,1.0
19109,11,1.0
82776,2,1.0
40765,198,1.0
52238,280,1.0
46729,257,0.0
45838,76,1.0
78038,308,1.0
61177,31,1.0
93666,26,1.0
48602,4,1.0
77253,223,1.0
12123,4,1.0
34903,416,0.0
16063,88,1.0
96438,88,1.0
71341,431,1.0
46206,75,1.0
9729,6,1.0
21333,87,1.0
70472,113,1.0
69017,308,1.0
82091,89,1.0
41111,34,1.0
50974,205,1.0
68793,321,1.0
94175,72,1.0
21196,154,1.0
9498,31,1.0
6964,244,1.0
42518,244,0.0
34003,18,1.0
5156,5,0.0
93749,238,1.0
73273,33,1.0
76336,73,1.0
24377,114,1.0
58822,324,0.0
87316,32,1.0
61863,8,1.0
26491,111,1.0
89497,33,1.0
29107,18,0.0
91805,331,0.0
48564,244,0.0
3321,12,1.0
70015,209,0.0
48079,72,1.0
68334,6,1.0
90263,114,1.0
22039,136,1.0
88661,35,1.0
91327,592,1.0
37087,195,1.0
73930,320,1.0
89055,128,1.0
57173,814,0.0
37721,173,0.0
36256,34,1.0
56969,5,1.0
61752,104,1.0
10019,6,1.0
16896,199,0.0
75697,481,0.0
10963,289,1.0
47781,244,1.0
6924,72,1.0
58890,72,1.0
84280,24,1.0
35601,247,0.0
58260,113,1.0
34687,199,1.0
44998,1,1.0
98907,3,1.0
56695,176,1.0
93326,386,1.0
25356,60,1.0
40788,331,0.0
27630,12,0.0
97647,298,1.0
92901,6,1.0
64637,2,1.0
45442,31,0.0
96793,213,1.0
9522,31,1.0
92000,3,1.0
56307,78,0.0
51466,722,1.0
5474,23,0.0
26303,158,1.0
81453,279,1.0
37213,87,0.0
75358,89,1.0
43572,3,1.0
92012,91,1.0
50698,3,1.0
22185,3,1.0
40833,86,1.0
20313,6,1.0
13625,81,1.0
39171,67,0.0
13276,72,1.0
73257,215,1.0
95097,157,0.0
36486,156,0.0
98097,72,1.0
73213,329,1.0
44822,56,1.0
57229,57,1.0
37285,73,1.0
29083,6,1.0
13858,243,1.0
73095,209,1.0
20041,351,1.0
93603,101,1.0
16595,291,1.0
27993,331,1.0
29182,84,1.0
24609,60,0.0
50705,298,1.0
35413,36,1.0
79466,7,1.0
43408,2,1.0
59717,6,1.0
70062,199,0.0
24056,23,1.0
55777,230,1.0
35399,244,0.0
29599,191,0.0
60191,236,1.0
98737,311,1.0
64293,5,1.0
99733,579,1.0
66392,248,1.0
78805,82,0.0
91955,115,1.0
6970,4,1.0
22239,126,1.0
95035,104,0.0
78091,298,1.0
17000,5,1.0
76935,215,1.0
39669,35,1.0
26674,159,1.0
61653,238,1.0
90932,79,1.0
18566,126,1.0
53279,56,1.0
8488,18,0.0
98348,477,1.0
83922,4,1.0
55650,72,1.0
67200,280,1.0
86621,34,1.0
41949,134,1.0
21395,25,1.0
57133,215,1.0
20900,22,0.0
72061,429,1.0
4139,273,0.0
41773,3,1.0
68065,74,1.0
67760,56,1.0
74340,105,1.0
27358,97,1.0
24553,76,0.0
16929,6,1.0
81016,82,1.0
79048,267,1.0
48063,81,1.0
77062,82,1.0
25011,97,0.0
32859,99,1.0
25098,223,1.0
94576,179,1.0
30178,129,1.0
53784,229,0.0
25088,76,1.0
93225,485,1.0
22325,244,0.0
35261,375,0.0
19287,254,1.0
41027,24,0.0
35031,3,1.0
20143,4,1.0
70531,94,0.0
99351,99,0.0
28424,129,1.0
13382,2,1.0
61963,96,1.0
16160,116,1.0
31542,56,1.0
59018,58,1.0
38431,107,0.0
83770,72,1.0
47879,59,1.0
12197,75,1.0
63146,111,1.0
48143,6,1.0
18053,200,1.0
6473,115,1.0
86282,72,1.0
63353,35,1.0
168,18,0.0
82565,7,1.0
3852,256,0.0
58699,422,1.0
81799,304,1.0
10740,94,1.0
47973,101,1.0
6177,18,1.0
65214,111,1.0
1911,171,0.0
42124,16,1.0
63507,56,1.0
40965,200,1.0
35731,6,1.0
53226,211,0.0
25272,211,1.0
43660,6,1.0
44941,223,1.0
41333,97,0.0
70513,115,1.0
49095,89,1.0
61808,320,1.0
2198,257,1.0
98289,0,1.0
53690,8,0.0
78382,72,1.0
79601,223,1.0
7289,4,1.0
20676,128,1.0
38878,94,0.0
26590,3,1.0
89898,23,0.0
28065,82,1.0
84518,23,0.0
76035,373,0.0
18351,23,0.0
2746,30,1.0
26508,72,1.0
83094,57,1.0
86102,298,1.0
67000,207,1.0
18482,39,1.0
74241,6,1.0
92641,6,1.0
56306,2,1.0
3627,35,1.0
97757,354,0.0
84674,75,1.0
49547,331,0.0
94461,497,1.0
2653,4,1.0
2715,8,1.0
92286,31,1.0
75415,113,1.0
25051,97,1.0
88382,268,0.0
94000,18,0.0
90305,232,1.0
6173,91,1.0
44922,267,1.0
12699,34,1.0
90366,114,0.0
13395,111,1.0
91621,305,0.0
67582,18,0.0
42506,156,0.0
20770,35,1.0
55115,23,1.0
58901,92,1.0
43216,18,1.0
12912,6,1.0
38195,5,1.0
58357,5,1.0
38080,305,1.0
54967,329,0.0
48557,3,1.0
20894,21,1.0
54596,244,0.0
6489,8,1.0
67339,76,1.0
12994,11,1.0
8633,35,1.0
59290,18,0.0
28983,188,1.0
56177,156,0.0
61951,76,0.0
17229,676,0.0
86696,89,1.0
22907,72,1.0
96576,115,1.0
50218,76,0.0
78684,165,1.0
32500,156,1.0
48771,35,1.0
95131,304,1.0
83954,245,1.0
83448,298,0.0
35775,97,1.0
62175,111,1.0
45221,12,0.0
14519,108,1.0
87926,7,1.0
25185,25,0.0
43417,6,1.0
4952,59,1.0
65223,56,1.0
51278,12,0.0
85485,56,1.0
70465,6,1.0
56727,6,1.0
65020,4,1.0
14153,16,1.0
16622,121,0.0
66564,72,1.0
37534,12,0.0
76740,79,0.0
26501,3,1.0
93479,169,1.0
42239,225,1.0
94557,236,1.0
70273,8,1.0
92738,6,1.0
71552,3,1.0
28530,5,1.0
67389,75,1.0
313,5,1.0
2290,97,1.0
61843,8,1.0
8603,180,1.0
1318,3,1.0
83216,130,1.0
34148,245,1.0
24075,33,1.0
30290,261,0.0
60219,67,1.0
96629,205,1.0
10278,210,1.0
84738,305,1.0
89409,18,0.0
25579,72,1.0
67993,308,1.0
39592,109,0.0
49280,2,0.0
75465,420,1.0
89178,93,0.0
3178,102,1.0
20433,8,0.0
75492,5,0.0
56850,203,1.0
8485,553,0.0
2613,209,0.0
11465,82,1.0
10524,283,1.0
23000,104,1.0
41966,257,0.0
54942,156,0.0
77696,208,1.0
90158,21,0.0
58929,2,1.0
41970,211,1.0
64314,155,1.0
58657,88,1.0
36931,209,0.0
48458,158,1.0
21370,6,1.0
47705,17,0.0
44897,39,0.0
68694,60,0.0
19594,34,1.0
29022,75,1.0
29934,4,1.0
87158,535,1.0
99967,81,1.0
97509,2,1.0
78467,210,1.0
77489,33,0.0
24692,4,1.0
7071,35,1.0
93827,22,0.0
50855,113,1.0
18385,386,1.0
32345,11,1.0
97320,7,1.0
22773,188,1.0
72195,72,1.0
41129,23,0.0
58079,529,1.0
80221,223,1.0
14112,75,1.0
61088,448,0.0
32741,7,1.0
1086,218,0.0
6699,82,1.0
62511,6,1.0
93295,18,0.0
49769,208,1.0
52356,39,1.0
61797,162,1.0
92930,59,1.0
9070,18,0.0
8032,32,1.0
60507,331,0.0
69658,199,0.0
10097,165,1.0
57304,247,1.0
56587,199,0.0
12003,6,1.0
43605,178,0.0
61904,230,1.0
21506,267,0.0
73419,223,1.0
93368,207,1.0
62705,1,1.0
76373,3,0.0
2711,93,1.0
8303,374,1.0
4033,82,1.0
66952,57,1.0
98132,236,1.0
4455,57,1.0
78381,91,1.0
57976,34,0.0
72401,320,1.0
36025,60,1.0
45862,113,1.0
81304,34,1.0
60085,3,0.0
35480,215,1.0
71595,89,1.0
35008,7,1.0
49020,82,1.0
98739,320,0.0
82367,80,1.0
59459,356,1.0
4537,174,1.0
63143,280,1.0
2315,422,1.0
82253,199,0.0
46708,230,1.0
96880,679,0.0
28199,7,1.0
58762,56,1.0
24630,93,1.0
71416,319,0.0
36048,35,1.0
92234,6,1.0
99439,360,0.0
50281,8,0.0
87626,331,0.0
24253,6,1.0
93937,36,1.0
45912,229,1.0
84223,75,1.0
16526,72,1.0
39840,22,0.0
86553,535,1.0
50081,8,0.0
97383,613,1.0
97827,211,0.0
3922,156,1.0
36693,296,1.0
95635,364,0.0
68973,3,1.0
61173,160,1.0
14278,13,1.0
61035,226,0.0
1608,2,1.0
81842,320,1.0
17947,201,1.0
87109,199,1.0
48926,23,1.0
6484,56,1.0
11881,34,1.0
31081,7,1.0
74200,7,1.0
11469,72,1.0
69623,248,1.0
19108,285,1.0
96462,230,1.0
43364,216,1.0
2679,4,1.0
54264,2,1.0
59773,56,1.0
98250,23,1.0
93693,279,1.0
48997,72,1.0
42383,261,1.0
26827,209,1.0
63340,76,0.0
57570,75,1.0
72841,3,1.0
73994,31,1.0
86611,279,1.0
7023,72,1.0
84966,211,0.0
68330,22,1.0
43072,3,1.0
46248,57,1.0
25331,12,0.0
39607,254,1.0
89407,7,1.0
42619,231,0.0
95919,615,1.0
81571,248,0.0
22677,131,0.0
76159,2,1.0
11061,6,1.0
41348,173,0.0
35845,8,0.0
29464,12,1.0
35892,223,1.0
80306,247,1.0
84275,31,1.0
14229,11,1.0
68943,485,1.0
13225,273,0.0
33579,24,0.0
72727,497,1.0
67078,19,1.0
10048,130,1.0
31979,593,1.0
34380,90,1.0
97864,114,1.0
35138,99,1.0
20498,4,1.0
71281,236,0.0
69552,240,1.0
14445,216,1.0
47512,11,1.0
4164,50,1.0
19948,109,1.0
97071,178,0.0
69962,299,1.0
69335,200,0.0
51991,210,0.0
1470,2,1.0
61962,11,1.0
41384,230,1.0
79267,223,1.0
1162,322,1.0
79658,247,0.0
35363,179,0.0
89723,61,1.0
20376,86,1.0
80808,288,1.0
84961,10,1.0
70817,35,1.0
2856,56,1.0
91136,4,1.0
49803,298,1.0
60015,115,0.0
35238,1,1.0
91333,89,1.0
33233,18,0.0
92945,33,1.0
84735,56,1.0
78794,111,1.0
57246,74,1.0
6417,206,1.0
73726,9,1.0
69589,159,1.0
86413,7,1.0
89663,373,0.0
3663,89,1.0
72502,206,1.0
73706,56,1.0
81834,6,1.0
94767,34,1.0
20674,76,1.0
51438,129,1.0
18188,247,0.0
36845,200,1.0
5103,4,1.0
98166,248,1.0
10604,156,1.0
99098,232,1.0
33224,33,1.0
75739,0,1.0
12716,73,1.0
61672,12,1.0
27980,244,1.0
57012,478,1.0
61766,174,1.0
80337,413,1.0
25507,31,1.0
76830,7,1.0
11900,9,1.0
13813,159,1.0
14638,11,1.0
50214,115,1.0
48328,58,1.0
69645,299,1.0
8454,6,1.0
39669,99,1.0
62147,247,1.0
28307,3,1.0
17465,39,0.0
66705,198,1.0
3745,88,1.0
80402,299,1.0
84684,99,1.0
67398,236,0.0
74016,72,1.0
37652,429,1.0
69137,6,1.0
21978,78,1.0
33935,3,1.0
24094,10,1.0
48063,22,0.0
19996,56,1.0
26527,11,1.0
54507,175,1.0
67098,210,1.0
65357,6,1.0
73251,80,1.0
50874,478,1.0
36335,99,1.0
49496,4,1.0
73051,56,1.0
78731,32,1.0
33447,24,1.0
90085,248,1.0
90132,21,0.0
43721,434,1.0
19216,3,1.0
36971,94,0.0
43049,179,0.0
17476,7,1.0
95967,130,0.0
88481,199,1.0
29943,56,1.0
83567,33,1.0
63048,32,1.0
64389,8,0.0
39668,90,1.0
54405,210,1.0
38521,3,1.0
43225,246,1.0
29466,91,1.0
97005,77,1.0
68094,229,1.0
23317,101,1.0
25705,18,1.0
41643,73,1.0
45328,6,1.0
78098,280,1.0
81216,35,1.0
45375,209,1.0
22373,18,0.0
51875,76,1.0
18913,165,1.0
76746,3,0.0
13205,165,1.0
17967,6,1.0
44407,18,1.0
48915,7,1.0
67226,364,0.0
19152,628,1.0
35246,93,1.0
86599,199,0.0
25965,35,1.0
4049,80,1.0
64163,21,1.0
16563,218,1.0
69635,111,1.0
43873,6,1.0
22077,76,1.0
60054,22,0.0
6236,160,1.0
52715,114,1.0
91027,0,1.0
54365,216,1.0
82870,3,0.0
88200,160,1.0
79547,210,1.0
67830,210,1.0
46395,34,1.0
27723,12,1.0
92891,18,0.0
51244,22,0.0
91900,299,1.0
39540,56,1.0
79613,33,1.0
68526,2,1.0
76515,17,1.0
12509,12,0.0
61926,179,1.0
88830,210,1.0
91208,65,0.0
28104,56,1.0
28285,103,1.0
69294,11,0.0
37708,247,0.0
98231,232,1.0
10862,1,1.0
80381,291,0.0
38010,156,1.0
64106,12,0.0
13160,7,1.0
57616,21,0.0
44337,33,1.0
18291,116,1.0
759,183,1.0
78821,207,1.0
96116,5,1.0
66909,4,1.0
81009,159,1.0
31697,321,0.0
24941,249,1.0
98423,32,1.0
42781,20,1.0
26913,8,1.0
76968,72,1.0
98427,58,1.0
18640,167,1.0
28254,56,1.0
43523,21,1.0
92735,299,1.0
71364,280,1.0
81409,225,1.0
56774,56,1.0
36023,215,0.0
22550,39,0.0
8079,11,1.0
75866,72,1.0
82602,11,1.0
5948,11,1.0
58100,209,0.0
41372,39,1.0
41513,261,0.0
49149,7,1.0
7678,225,1.0
83965,5,1.0
15483,371,0.0
39632,357,0.0
58673,211,1.0
1260,80,1.0
10546,34,1.0
24401,178,1.0
75012,696,1.0
80151,73,1.0
26921,101,1.0
14063,57,1.0
43348,6,1.0
52460,207,1.0
19663,56,1.0
53989,72,1.0
54756,113,1.0
19903,269,1.0
68022,5,1.0
59091,522,1.0
70531,7,1.0
16650,159,1.0
98276,33,1.0
80436,448,1.0
32637,324,1.0
45294,75,1.0
1113,65,0.0
40724,223,1.0
31315,32,1.0
81030,56,1.0
7746,298,1.0
98795,2,1.0
90869,416,1.0
89965,416,1.0
38561,379,0.0
30061,93,0.0
18156,98,1.0
61392,2,1.0
62126,34,1.0
61277,6,1.0
25153,257,0.0
84418,421,0.0
29339,28,1.0
10858,115,1.0
28931,8,1.0
46707,304,1.0
6002,179,1.0
47593,6,1.0
74318,75,1.0
39225,4,1.0
27152,89,1.0
3959,93,1.0
57902,302,0.0
69874,331,1.0
34888,165,1.0
64536,34,0.0
52089,320,1.0
38260,81,1.0
53040,247,0.0
8618,1,1.0
79510,912,1.0
38080,298,1.0
2430,7,1.0
40355,21,0.0
54249,3,1.0
38879,21,0.0
56511,1,1.0
64129,90,1.0
81495,2,1.0
69191,156,1.0
39619,76,0.0
41477,365,0.0
55063,174,1.0
69855,344,0.0
34303,11,1.0
80945,89,1.0
11325,304,0.0
46792,158,1.0
21892,130,1.0
79780,35,1.0
71850,84,0.0
49678,267,1.0
95291,304,1.0
48917,211,1.0
23966,412,1.0
58669,199,1.0
93474,156,0.0
73596,308,1.0
48887,167,0.0
39677,29,0.0
46066,226,0.0
6486,156,1.0
4391,6,1.0
9207,520,1.0
75169,35,0.0
59651,156,1.0
76969,11,1.0
5756,10,1.0
44056,4,1.0
11495,59,1.0
96666,18,0.0
46239,5,1.0
29428,60,0.0
50666,35,1.0
89822,4,1.0
99118,11,1.0
95155,282,1.0
25707,2,1.0
76728,257,1.0
44788,331,0.0
22484,2,1.0
83711,74,0.0
45757,4,1.0
39543,30,1.0
64421,2,1.0
35354,4,1.0
83881,215,1.0
92543,215,1.0
55082,232,1.0
58200,72,1.0
51956,238,1.0
53083,6,1.0
81775,230,1.0
4886,293,0.0
18332,72,1.0
6746,211,0.0
60636,104,1.0
25938,35,1.0
39137,57,1.0
72743,18,1.0
52996,74,0.0
94448,230,1.0
99513,14,1.0
59139,72,1.0
12603,12,1.0
14303,74,1.0
64523,227,0.0
54721,27,0.0
50019,2,1.0
17306,87,1.0
9654,202,1.0
60347,175,1.0
44562,376,1.0
35498,157,0.0
75124,248,1.0
58161,21,0.0
50432,631,1.0
56256,626,0.0
16126,12,0.0
82451,3,1.0
44277,4,1.0
27355,27,1.0
77764,8,0.0
77118,4,1.0
99890,105,1.0
53449,11,1.0
25802,103,1.0
67518,8,0.0
95840,23,0.0
13839,84,1.0
26736,97,1.0
74269,5,1.0
5580,82,1.0
51605,279,1.0
5190,74,1.0
68658,305,0.0
6131,97,0.0
3549,132,1.0
66753,73,1.0
73613,6,1.0
30119,4,1.0
64919,244,1.0
78609,373,0.0
41222,235,0.0
63048,415,1.0
8420,2,1.0
55736,199,1.0
95767,56,1.0
62456,9,1.0
28879,3,1.0
54991,11,1.0
2472,254,0.0
86572,175,1.0
40437,21,0.0
94596,280,1.0
41266,165,1.0
2941,2,1.0
25006,175,1.0
5571,76,1.0
15137,7,1.0
52002,108,0.0
54910,74,1.0
22733,17,1.0
48456,20,0.0
61306,18,0.0
48031,74,1.0
49547,116,0.0
70835,2,1.0
2651,58,1.0
58307,230,1.0
91547,7,1.0
90680,230,1.0
25091,7,1.0
53271,248,1.0
85818,21,1.0
19037,431,1.0
81297,210,1.0
48787,21,0.0
61804,22,0.0
10953,7,1.0
35520,320,1.0
67492,280,1.0
33884,98,1.0
15532,18,0.0
3285,21,1.0
11818,60,1.0
3351,55,0.0
73713,73,1.0
83106,33,1.0
8503,20,1.0
33040,142,0.0
89955,22,0.0
86426,114,0.0
52989,131,0.0
94051,299,1.0
43580,285,1.0
63318,6,1.0
19944,7,1.0
88751,199,1.0
6766,5,1.0
41189,354,1.0
19277,255,0.0
83437,56,1.0
2297,163,1.0
72759,7,1.0
69583,56,1.0
173,125,1.0
90973,8,0.0
8215,73,1.0
96248,98,1.0
49528,156,1.0
82558,128,1.0
14250,204,1.0
8678,56,1.0
71565,232,1.0
6328,334,1.0
3933,255,0.0
61286,12,1.0
40319,197,1.0
75997,629,1.0
38604,282,1.0
94244,448,1.0
82981,5,1.0
65949,76,1.0
27209,211,0.0
66666,18,1.0
21730,23,1.0
37714,7,1.0
30875,34,1.0
62664,160,1.0
95027,232,1.0
28169,35,1.0
5308,178,0.0
88478,279,1.0
89881,75,1.0
15913,115,1.0
85500,2,1.0
98195,3,1.0
45725,32,1.0
63188,89,1.0
42570,200,1.0
25973,85,1.0
33576,316,1.0
23362,110,1.0
90274,12,0.0
55333,532,1.0
52287,96,0.0
51005,11,1.0
59965,80,1.0
56587,164,0.0
63007,35,0.0
82831,96,1.0
66665,88,1.0
85431,205,1.0
31641,12,0.0
61445,18,0.0
93811,3,1.0
95700,10,1.0
59713,154,1.0
8075,75,1.0
15811,21,1.0
80341,22,1.0
53953,416,1.0
39215,90,1.0
80565,6,1.0
11274,10,1.0
69122,7,1.0
45484,11,1.0
33805,490,1.0
24679,60,1.0
67896,156,1.0
57505,215,1.0
64227,4,1.0
30976,40,0.0
64052,15,1.0
77149,78,0.0
18826,129,1.0
78491,225,0.0
10975,25,1.0
23858,4,1.0
15616,357,1.0
40079,76,1.0
82681,20,1.0
67531,74,1.0
39537,18,0.0
31758,215,1.0
6350,81,1.0
46798,73,1.0
93647,366,1.0
93690,6,1.0
65898,37,1.0
74241,212,1.0
96153,107,1.0
37342,2,1.0
3397,163,1.0
58479,247,1.0
16704,115,1.0
30506,35,0.0
92492,75,1.0
56136,3,1.0
26638,35,1.0
30540,35,1.0
66142,111,1.0
42119,10,1.0
48564,18,0.0
99727,6,1.0
38560,296,1.0
12191,114,1.0
20824,0,1.0
67233,304,0.0
57644,235,1.0
70092,131,0.0
69706,429,1.0
80514,73,1.0
63102,198,1.0
92739,421,0.0
96975,75,1.0
63136,6,1.0
70618,56,1.0
44039,24,1.0
43383,60,1.0
87581,93,0.0
53310,302,1.0
56073,179,0.0
80631,74,1.0
48965,360,1.0
71263,248,0.0
56256,0,0.0
26326,131,0.0
41753,208,0.0
60176,22,0.0
64340,377,1.0
50314,209,1.0
51468,3,1.0
43619,2,0.0
27551,257,1.0
34612,116,1.0
83696,7,1.0
67972,116,1.0
85363,76,1.0
54197,549,1.0
19036,256,1.0
44240,12,1.0
1025,11,1.0
48169,10,0.0
1355,188,1.0
49560,94,1.0
37036,79,1.0
38670,59,1.0
84492,6,1.0
36876,6,1.0
6444,76,1.0
87486,10,1.0
26630,80,1.0
28516,8,0.0
54869,7,1.0
13251,8,1.0
19929,223,1.0
10667,180,0.0
32735,3,1.0
1361,8,0.0
90032,4,1.0
7023,11,1.0
44444,39,0.0
42225,298,1.0
54075,75,1.0
69190,26,1.0
28447,98,1.0
74578,33,1.0
53380,293,0.0
75578,56,1.0
40391,210,1.0
20341,81,1.0
83214,84,0.0
74731,232,1.0
15995,156,1.0
36654,3,1.0
45370,3,1.0
50939,11,1.0
67324,20,1.0
56910,35,1.0
28433,268,1.0
8864,84,0.0
98395,18,0.0
92344,18,1.0
61599,156,0.0
63582,74,1.0
16075,2,1.0
16669,78,0.0
31443,35,1.0
39201,23,1.0
16679,80,1.0
78284,298,1.0
90754,13,1.0
71837,178,0.0
14773,60,0.0
11282,99,1.0
3331,271,1.0
56766,111,1.0
54991,22,0.0
30858,8,0.0
28620,113,1.0
60644,6,1.0
27968,246,1.0
98922,50,1.0
95746,209,1.0
21450,60,0.0
84051,7,1.0
31938,256,1.0
90611,87,1.0
69694,0,0.0
3642,131,0.0
4567,7,1.0
39764,72,1.0
14675,204,0.0
40355,34,1.0
39983,17,1.0
17328,60,0.0
96387,677,1.0
1901,226,0.0
4363,97,1.0
48312,375,1.0
69778,57,1.0
85200,87,0.0
41173,6,1.0
14522,82,1.0
25065,72,1.0
79531,267,0.0
68787,11,1.0
70319,675,1.0
55665,3,1.0
32118,165,1.0
41789,61,0.0
13659,12,0.0
12460,236,1.0
88403,156,0.0
460,211,1.0
93348,18,0.0
13120,173,1.0
76161,5,1.0
26225,72,1.0
8840,248,0.0
62951,126,1.0
62512,99,1.0
8129,4,1.0
72351,429,1.0
56565,232,0.0
79759,6,1.0
72483,2,0.0
82380,1,1.0
73826,178,0.0
41572,12,1.0
77023,179,1.0
37280,132,0.0
76384,344,0.0
24602,6,1.0
57258,111,1.0
9030,130,1.0
10987,108,1.0
81047,4,1.0
44283,257,0.0
89779,4,1.0
89162,35,0.0
7989,100,1.0
14810,127,0.0
22844,219,0.0
57372,75,1.0
75979,104,1.0
7060,208,1.0
99826,435,1.0
58869,421,1.0
96456,76,1.0
67977,76,0.0
71194,207,0.0
39339,36,1.0
51408,208,1.0
28520,109,1.0
41840,101,1.0
54959,361,0.0
53260,232,0.0
30182,18,1.0
23355,12,0.0
